ID,PredictedProb
926,0.782116
927,0.639537
929,0.697577
930,0.750377
931,0.834363
932,0.837343
933,0.709626
934,0.747236
936,0.716257
939,0.626066
941,0.819465
943,0.659161
947,0.514605
948,0.750543
949,0.816839
950,0.667518
951,0.727112
952,0.619464
953,0.867575
956,0.778161
961,0.698768
962,0.624176
968,0.783928
971,0.855072
972,0.853306
977,0.850872
981,0.718905
985,0.697326
987,0.796013
989,0.865567
993,0.847022
994,0.57882
997,0.867168
998,0.519366
999,0.82918
1002,0.83374
1003,0.854119
1004,0.862283
1005,0.658515
1007,0.693852
1008,0.833095
1014,0.849324
1016,0.794637
1021,0.629786
1023,0.839617
1026,0.819167
1028,0.74049
1029,0.726146
1030,0.621336
1031,0.717696
1032,0.835527
1033,0.867431
1036,0.61435
1037,0.84627
1039,0.671941
1046,0.821833
1047,0.791228
1049,0.85354
1055,0.797863
1057,0.574335
1059,0.739229
1060,0.298907
1062,0.250801
1063,0.760096
1066,0.761665
1067,0.858314
1068,0.458855
1070,0.820507
1071,0.759133
1073,0.765627
1074,0.700047
1075,0.788847
1076,0.700728
1077,0.850226
1079,0.612037
1083,0.717934
1085,0.848915
1087,0.588074
1088,0.568769
1089,0.703298
1092,0.698322
1095,0.718128
1104,0.864641
1106,0.867754
1108,0.531984
1110,0.678419
1117,0.723885
1118,0.693697
1119,0.826701
1121,0.80201
1122,0.755092
1124,0.735513
1125,0.721789
1126,0.554781
1128,0.743497
1129,0.700548
1131,0.490865
1132,0.72955
1133,0.686557
1134,0.598378
1137,0.811823
1138,0.469547
1139,0.600967
1140,0.719203
1141,0.806896
1143,0.721828
1144,0.757327
1145,0.737665
1146,0.841458
1147,0.78332
1149,0.803073
1151,0.715385
1154,0.725983
1156,0.657315
1158,0.773997
1165,0.788427
1166,0.599878
1167,0.611846
1168,0.780648
1169,0.605744
1171,0.570643
1173,0.48317
1175,0.61284
1181,0.519353
1182,0.61179
1184,0.749715
1187,0.746388
1189,0.828782
1190,0.641941
1193,0.671111
1194,0.848252
1196,0.807561
1202,0.662845
1203,0.593775
1206,0.821235
1209,0.862834
1211,0.704278
1212,0.385115
1215,0.763548
1216,0.576748
1220,0.765518
1222,0.81349
1223,0.847283
1224,0.641359
1227,0.813256
1229,0.507927
1230,0.730504
1233,0.833779
1236,0.65251
1242,0.813594
1245,0.76299
1246,0.847899
1249,0.775909
1250,0.808632
1253,0.850542
1258,0.694069
1259,0.690469
1262,0.867545
1263,0.774673
1265,0.854952
1266,0.814331
1267,0.83266
1268,0.839614
1269,0.676005
1270,0.707787
1271,0.826428
1272,0.865255
1276,0.858754
1277,0.788534
1279,0.641802
1280,0.65907
1283,0.729851
1285,0.749862
1286,0.821545
1290,0.788588
1293,0.669931
1295,0.518134
1297,0.769665
1299,0.858127
1300,0.864496
1301,0.715338
1302,0.865663
1303,0.842912
1304,0.758339
1305,0.617195
1306,0.746382
1307,0.7072
1308,0.86428
1309,0.650657
1312,0.684483
1313,0.836773
1314,0.694682
1316,0.78975
1318,0.588541
1319,0.750664
1320,0.694449
1322,0.845116
1323,0.442375
1325,0.685447
1329,0.319033
1330,0.777971
1334,0.598559
1337,0.866471
1340,0.682666
1341,0.714477
1342,0.643705
1347,0.626591
1349,0.635951
1350,0.74511
1355,0.760165
1356,0.604407
1357,0.666021
1358,0.738562
1359,0.81898
1361,0.603247
1363,0.573523
1366,0.760442
1367,0.862741
1370,0.840407
1375,0.84827
1377,0.826008
1379,0.832078
1381,0.670213
1382,0.794636
1385,0.780085
1387,0.624748
1389,0.819454
1392,0.815394
1393,0.655741
1395,0.81078
1396,0.804315
1399,0.168845
1400,0.171823
1401,0.835604
1402,0.845453
1405,0.608038
1407,0.640159
1409,0.86685
1413,0.448562
1414,0.239848
1415,0.723823
1417,0.581901
1421,0.638357
1422,0.858666
1423,0.332115
1425,0.783383
1426,0.163952
1428,0.762031
1429,0.867381
1430,0.607308
1431,0.701062
1433,0.848223
1435,0.858313
1436,0.755923
1438,0.833081
1439,0.821265
1442,0.864605
1448,0.677531
1449,0.70913
1451,0.693655
1453,0.827112
1455,0.804666
1456,0.600853
1458,0.788055
1459,0.844135
1463,0.854696
1466,0.67025
1468,0.86454
1471,0.670362
1472,0.85692
1473,0.709757
1474,0.867396
1476,0.649758
1477,0.745668
1478,0.679568
1479,0.77589
1481,0.496536
1482,0.848398
1487,0.678718
1490,0.685146
1493,0.521007
1494,0.777488
1495,0.846969
1496,0.848594
1497,0.610927
1498,0.797956
1499,0.776554
1500,0.70482
1505,0.774914
1507,0.742381
1508,0.645544
1510,0.800498
1511,0.759156
1513,0.484007
1514,0.718346
1518,0.838757
1519,0.435137
1520,0.745444
1522,0.835156
1523,0.667151
1524,0.675657
1527,0.845212
1528,0.720672
1529,0.654858
1530,0.773626
1532,0.770543
1534,0.525252
1536,0.863807
1537,0.681819
1540,0.732709
1543,0.545043
1546,0.816768
1549,0.639824
1553,0.625591
1558,0.775251
1560,0.787263
1561,0.709084
1562,0.752611
1565,0.500028
1573,0.522983
1576,0.75975
1577,0.847233
1579,0.467313
1580,0.837561
1581,0.77674
1582,0.450858
1584,0.763128
1586,0.830214
1588,0.743614
1589,0.697063
1595,0.717592
1598,0.428796
1599,0.867353
1600,0.689976
1605,0.628748
1609,0.7016
1610,0.657331
1615,0.834235
1617,0.823408
1619,0.795791
1621,0.799947
1622,0.757094
1628,0.761636
1629,0.845972
1630,0.738688
1631,0.798242
1633,0.809047
1636,0.720762
1637,0.729563
1638,0.756115
1643,0.815327
1644,0.732451
1645,0.845918
1646,0.61397
1647,0.788214
1648,0.782942
1650,0.596218
1651,0.818474
1652,0.842709
1654,0.80129
1655,0.866014
1657,0.847552
1658,0.867399
1663,0.30812
1665,0.862074
1666,0.697906
1669,0.826302
1675,0.78068
1678,0.797941
1679,0.698636
1680,0.475932
1681,0.741492
1684,0.801882
1687,0.439399
1688,0.761499
1692,0.859948
1694,0.783859
1695,0.754415
1696,0.736412
1697,0.441468
1698,0.686801
1699,0.855618
1700,0.382259
1701,0.814786
1704,0.580033
1705,0.609892
1706,0.713521
1708,0.861638
1709,0.654187
1712,0.661332
1713,0.645731
1715,0.664393
1718,0.854036
1720,0.669003
1721,0.767523
1724,0.828137
1725,0.648682
1726,0.208669
1728,0.755374
1729,0.830828
1738,0.614096
1739,0.737732
1741,0.723993
1743,0.814512
1745,0.421595
1750,0.692337
1751,0.777244
1753,0.787643
1755,0.574578
1757,0.621126
1758,0.665479
1759,0.806543
1762,0.740959
1763,0.669611
1767,0.866663
1769,0.703527
1770,0.864751
1778,0.830563
1781,0.799564
1784,0.802893
1786,0.594452
1787,0.805674
1788,0.813585
1789,0.847068
1790,0.651571
1794,0.168343
1795,0.818133
1797,0.862093
1801,0.804866
1802,0.757306
1809,0.8673
1810,0.811147
1811,0.776321
1816,0.758952
1817,0.714957
1818,0.629738
1820,0.626258
1821,0.633529
1822,0.18902
1823,0.842661
1829,0.73962
1833,0.841159
1834,0.812908
1836,0.777905
1837,0.851338
1839,0.819828
1842,0.804193
1845,0.866971
1849,0.711857
1851,0.845068
1852,0.604495
1853,0.685865
1855,0.690313
1856,0.70824
1857,0.849821
1859,0.802941
1860,0.540317
1861,0.841426
1862,0.806923
1864,0.800129
1865,0.699564
1869,0.812651
1871,0.523047
1872,0.833545
1873,0.630661
1874,0.526638
1875,0.469516
1878,0.801738
1879,0.756827
1880,0.584925
1882,0.851467
1887,0.831161
1893,0.712282
1896,0.777197
1900,0.717234
1902,0.739559
1904,0.825757
1906,0.531533
1907,0.846089
1909,0.746408
1911,0.686195
1913,0.693653
1915,0.766471
1917,0.21455
1918,0.481417
1919,0.638858
1921,0.803566
1922,0.866806
1923,0.834948
1926,0.723326
1927,0.513143
1928,0.810755
1929,0.81958
1931,0.787473
1932,0.808402
1938,0.845319
1940,0.535668
1941,0.69303
1942,0.717524
1944,0.58277
1948,0.536701
1949,0.790987
1951,0.825301
1953,0.832194
1954,0.790096
1955,0.867656
1956,0.788218
1957,0.864013
1958,0.86702
1959,0.838529
1961,0.750289
1962,0.760824
1965,0.74505
1969,0.80212
1971,0.665381
1978,0.867289
1982,0.840736
1984,0.607625
1985,0.777878
1986,0.671772
1987,0.731203
1988,0.666699
1989,0.794483
1990,0.670552
1991,0.839695
1993,0.856438
1994,0.73175
1999,0.721205
2000,0.690848
2001,0.658181
2002,0.835633
2003,0.488239
2004,0.525925
2008,0.85963
2011,0.737479
2013,0.830782
2017,0.856006
2020,0.784913
2021,0.832935
2024,0.825069
2026,0.47027
2031,0.815706
2035,0.660929
2039,0.847893
2040,0.792085
2044,0.821089
2045,0.846148
2046,0.695315
2047,0.736495
2048,0.756329
2052,0.781446
2053,0.784487
2054,0.738099
2055,0.634663
2058,0.722012
2059,0.706955
2060,0.575411
2063,0.800773
2064,0.776405
2065,0.854655
2066,0.809929
2070,0.354383
2073,0.838911
2076,0.818977
2077,0.15664
2078,0.799419
2082,0.834979
2084,0.622159
2086,0.683074
2088,0.852364
2090,0.820787
2091,0.820728
2095,0.688498
2097,0.801549
2101,0.806584
2102,0.501307
2105,0.78432
2106,0.686051
2107,0.860747
2110,0.639209
2113,0.867261
2114,0.689872
2115,0.713689
2118,0.722857
2119,0.702782
2120,0.675232
2122,0.686536
2128,0.787762
2129,0.791792
2132,0.805591
2136,0.752546
2139,0.800217
2140,0.672082
2141,0.368967
2142,0.758104
2143,0.741165
2146,0.551185
2147,0.770195
2148,0.569494
2151,0.652011
2153,0.800141
2154,0.845036
2156,0.413526
2161,0.86275
2162,0.717048
2163,0.846849
2164,0.724944
2165,0.858371
2168,0.867129
2169,0.537735
2175,0.847902
2176,0.81261
2177,0.765272
2178,0.491672
2182,0.849535
2184,0.625337
2191,0.777364
2193,0.785308
2194,0.723737
2196,0.841599
2198,0.706705
2199,0.706083
2200,0.732921
2202,0.846449
2209,0.842777
2213,0.155904
2217,0.859683
2218,0.545658
2224,0.559787
2225,0.171564
2231,0.862467
2233,0.780894
2234,0.781111
2235,0.644557
2237,0.696392
2238,0.476647
2240,0.725397
2242,0.786358
2244,0.661263
2246,0.851953
2247,0.664175
2248,0.867462
2249,0.856054
2250,0.8671
2252,0.719064
2254,0.716212
2257,0.761873
2258,0.650442
2262,0.597156
2265,0.753902
2268,0.841929
2270,0.799798
2280,0.816748
2281,0.863316
2283,0.863124
2285,0.221673
2289,0.867103
2290,0.621164
2291,0.77236
2293,0.824293
2294,0.704028
2295,0.808148
2300,0.816834
2304,0.83753
2307,0.558715
2310,0.859591
2312,0.812555
2313,0.502292
2318,0.672405
2319,0.807176
2322,0.688779
2324,0.678056
2326,0.864915
2328,0.671409
2331,0.782906
2334,0.151351
2335,0.749879
2336,0.758279
2339,0.857975
2340,0.832754
2341,0.866816
2344,0.843611
2349,0.862626
2352,0.848538
2353,0.816537
2357,0.413543
2362,0.697439
2364,0.681889
2365,0.617051
2366,0.682476
2367,0.644646
2368,0.809548
2370,0.866022
2373,0.790828
2375,0.615324
2376,0.86688
2377,0.84746
2382,0.851255
2384,0.721461
2385,0.688769
2388,0.780138
2389,0.740548
2390,0.804345
2391,0.734092
2393,0.833003
2396,0.779153
2397,0.600354
2398,0.867027
2399,0.696251
2400,0.723922
2401,0.544342
2402,0.822223
2404,0.609823
2406,0.846821
2408,0.668928
2409,0.838259
2410,0.781739
2411,0.724484
2413,0.813695
2415,0.784551
2417,0.802136
2422,0.807251
2423,0.505726
2424,0.837066
2426,0.85908
2429,0.685287
2430,0.626562
2432,0.681894
2433,0.821077
2436,0.8673
2437,0.834182
2438,0.826001
2439,0.797902
2440,0.620776
2444,0.624239
2445,0.471254
2446,0.626236
2454,0.775889
2455,0.689864
2456,0.860518
2458,0.42439
2459,0.409279
2460,0.592816
2461,0.82178
2462,0.632863
2464,0.689875
2465,0.777496
2467,0.867551
2468,0.840819
2474,0.59505
2480,0.598697
2481,0.668654
2484,0.698131
2485,0.672211
2486,0.808037
2487,0.697634
2491,0.83636
2493,0.768301
2496,0.545659
2497,0.828989
2501,0.73218
2504,0.686466
2505,0.554825
2506,0.719867
2508,0.724659
2509,0.54823
2513,0.526751
2516,0.781646
2520,0.695104
2521,0.708652
2523,0.827328
2524,0.753714
2526,0.867066
2528,0.772708
2529,0.824325
2530,0.815875
2531,0.847917
2532,0.837707
2536,0.755165
2537,0.452121
2540,0.862501
2541,0.69084
2542,0.733245
2543,0.562167
2546,0.592923
2547,0.73239
2550,0.642531
2551,0.769515
2555,0.795284
2556,0.840304
2558,0.825203
2559,0.865771
2560,0.862394
2562,0.867179
2563,0.150109
2564,0.768531
2565,0.625866
2568,0.811322
2569,0.805753
2570,0.745163
2572,0.744938
2573,0.813123
2574,0.609284
2575,0.688643
2576,0.813221
2582,0.780984
2583,0.443889
2586,0.738421
2590,0.60223
2591,0.666958
2592,0.814722
2593,0.866884
2595,0.790987
2596,0.843819
2597,0.666509
2598,0.6969
2600,0.865361
2601,0.805665
2603,0.532273
2604,0.780438
2605,0.850084
2606,0.853419
2608,0.773635
2609,0.825525
2610,0.79142
2611,0.788097
2614,0.834423
2615,0.779607
2616,0.740518
2618,0.597872
2620,0.82297
2623,0.711075
2624,0.867322
2625,0.66968
2627,0.601507
2629,0.777806
2630,0.754126
2631,0.851976
2632,0.867241
2633,0.785724
2634,0.767696
2635,0.528504
2636,0.792724
2637,0.540464
2638,0.865669
2641,0.642757
2643,0.673973
2644,0.329728
2647,0.764853
2648,0.808933
2649,0.846578
2651,0.534711
2654,0.832031
2655,0.737167
2656,0.853508
2659,0.537953
2661,0.756659
2662,0.702157
2664,0.851942
2665,0.740182
2666,0.847403
2667,0.675162
2668,0.754457
2671,0.198616
2673,0.742484
2676,0.751782
2678,0.641977
2680,0.834135
2681,0.850305
2683,0.487715
2687,0.552377
2688,0.842529
2689,0.718552
2691,0.830997
2693,0.816077
2695,0.740733
2697,0.580287
2699,0.744813
2701,0.650561
2702,0.680714
2703,0.792087
2706,0.851947
2707,0.839608
2708,0.808185
2709,0.802377
2714,0.775251
2715,0.526113
2716,0.628793
2717,0.857874
2719,0.822671
2721,0.815944
2722,0.721331
2723,0.6925
2724,0.624697
2727,0.866775
2730,0.756642
2731,0.786569
2736,0.832067
2738,0.826412
2740,0.847235
2744,0.715842
2745,0.339447
2748,0.641158
2749,0.407114
2750,0.685672
2751,0.476124
2752,0.759533
2754,0.741525
2755,0.816977
2756,0.845209
2757,0.86713
2758,0.832561
2759,0.850907
2760,0.866502
2761,0.164837
2762,0.776367
2763,0.700819
2764,0.69118
2765,0.835247
2768,0.623333
2769,0.232261
2770,0.476587
2776,0.842533
2778,0.867215
2788,0.701866
2789,0.72533
2791,0.794508
2792,0.568805
2793,0.853442
2797,0.711181
2799,0.844256
2800,0.864702
2801,0.678316
2805,0.790465
2806,0.510761
2807,0.157081
2808,0.695365
2811,0.838526
2820,0.843351
2822,0.831923
2824,0.8451
2826,0.840218
2827,0.783146
2828,0.685525
2829,0.602416
2832,0.817562
2835,0.848799
2836,0.704808
2839,0.722988
2840,0.777341
2841,0.738701
2843,0.744357
2849,0.413362
2850,0.719729
2854,0.733942
2856,0.799197
2857,0.847253
2859,0.694422
2860,0.865865
2863,0.84769
2864,0.679378
2865,0.599461
2870,0.769095
2871,0.683701
2872,0.671861
2873,0.702695
2874,0.796266
2876,0.821017
2877,0.607033
2878,0.801841
2880,0.75427
2882,0.792427
2884,0.569955
2885,0.662219
2886,0.66902
2887,0.775185
2894,0.687563
2897,0.779674
2900,0.742911
2903,0.761727
2904,0.84364
2906,0.675421
2908,0.836149
2909,0.692566
2910,0.461894
2911,0.550905
2912,0.794752
2913,0.847187
2915,0.738895
2916,0.63853
2918,0.729673
2924,0.697123
2925,0.77472
2928,0.810109
2929,0.442783
2934,0.831358
2935,0.58258
2938,0.71523
2940,0.632389
2941,0.674332
2942,0.836682
2944,0.837366
2946,0.787783
2947,0.622344
2948,0.736115
2950,0.812742
2952,0.837218
2953,0.836326
2954,0.827794
2956,0.514948
2958,0.680026
2959,0.516732
2961,0.806117
2963,0.631918
2965,0.865838
2967,0.809729
2971,0.698662
2973,0.867553
2974,0.558646
2980,0.834228
2982,0.760377
2983,0.536803
2986,0.81034
2987,0.760254
2988,0.675109
2993,0.844738
2995,0.536786
2998,0.669189
3003,0.79843
3005,0.841097
3006,0.733352
3007,0.759375
3011,0.780379
3013,0.835842
3014,0.393445
3019,0.7845
3020,0.843129
3022,0.693262
3023,0.60424
3024,0.590029
3025,0.567432
3027,0.78158
3029,0.797335
3030,0.556067
3031,0.819962
3032,0.866248
3033,0.561776
3037,0.687069
3041,0.653374
3042,0.749635
3044,0.845441
3045,0.672467
3048,0.762457
3049,0.844657
3053,0.847148
3055,0.781776
3057,0.840838
3058,0.592089
3059,0.720401
3060,0.719208
3061,0.8415
3063,0.805288
3064,0.78743
3065,0.51545
3066,0.848446
3067,0.646724
3068,0.83628
3069,0.841003
3070,0.846301
3071,0.833498
3072,0.83041
3075,0.831216
3077,0.753606
3080,0.84321
3081,0.862285
3082,0.805911
3083,0.866324
3086,0.846476
3089,0.830921
3090,0.789949
3091,0.794267
3092,0.813852
3093,0.840129
3094,0.854291
3097,0.866989
3099,0.705728
3102,0.852674
3103,0.797251
3105,0.861218
3106,0.866645
3107,0.803454
3108,0.817776
3109,0.511002
3114,0.75654
3116,0.315718
3117,0.700768
3119,0.826206
3121,0.709432
3123,0.810968
3124,0.865349
3125,0.839892
3126,0.650093
3128,0.724252
3129,0.809007
3130,0.565043
3131,0.85647
3132,0.838369
3133,0.717598
3134,0.760749
3135,0.710887
3136,0.804996
3137,0.86747
3140,0.841865
3141,0.736256
3143,0.70552
3144,0.809301
3145,0.685297
3147,0.614427
3149,0.697448
3151,0.696459
3154,0.469777
3156,0.830168
3157,0.466948
3158,0.49911
3160,0.570503
3161,0.847591
3162,0.840995
3164,0.84422
3165,0.749182
3168,0.701324
3171,0.835725
3173,0.685684
3174,0.842332
3175,0.698962
3176,0.850675
3177,0.735128
3178,0.69622
3181,0.653799
3182,0.603851
3186,0.851356
3188,0.83125
3190,0.801543
3192,0.769372
3194,0.675014
3195,0.812963
3197,0.782086
3198,0.68865
3202,0.760046
3203,0.61518
3204,0.638756
3207,0.639998
3208,0.782137
3209,0.622518
3210,0.81675
3212,0.237601
3213,0.801229
3214,0.795715
3219,0.663054
3222,0.800763
3224,0.592335
3227,0.698158
3229,0.633291
3230,0.637083
3231,0.782792
3232,0.609142
3233,0.831449
3234,0.867027
3235,0.807572
3237,0.773995
3238,0.840138
3239,0.86095
3240,0.863973
3241,0.794197
3242,0.804889
3243,0.84016
3244,0.689243
3255,0.674147
3256,0.862606
3257,0.738262
3258,0.715991
3259,0.682807
3260,0.745481
3262,0.847923
3263,0.815433
3264,0.639993
3266,0.800072
3267,0.824834
3268,0.641687
3271,0.640797
3274,0.618897
3275,0.856336
3276,0.751091
3277,0.739112
3278,0.491748
3279,0.798707
3280,0.844188
3281,0.70462
3282,0.72802
3283,0.705341
3284,0.640059
3288,0.715656
3290,0.867004
3292,0.713791
3293,0.725928
3295,0.853354
3296,0.793245
3297,0.535237
3299,0.806914
3300,0.827802
3301,0.801895
3307,0.788937
3308,0.628194
3309,0.785903
3311,0.711553
3312,0.165676
3313,0.753743
3321,0.655747
3322,0.773035
3323,0.597861
3325,0.774859
3326,0.867545
3327,0.863744
3328,0.786997
3330,0.840728
3332,0.608294
3333,0.856063
3337,0.461788
3343,0.821193
3344,0.70609
3345,0.500536
3346,0.478263
3350,0.736956
3352,0.849257
3354,0.846386
3355,0.733863
3360,0.81446
3361,0.569656
3364,0.838285
3365,0.766748
3367,0.594162
3370,0.757021
3371,0.398581
3372,0.867402
3374,0.82248
3378,0.545575
3379,0.866589
3380,0.839875
3382,0.756514
3383,0.58176
3384,0.665813
3385,0.715361
3387,0.849735
3388,0.867135
3389,0.735917
3390,0.673462
3392,0.847686
3393,0.798549
3394,0.839138
3395,0.843987
3398,0.626504
3399,0.155197
3400,0.849378
3403,0.803138
3405,0.706172
3406,0.82732
3407,0.504794
3408,0.786306
3410,0.621196
3414,0.536514
3417,0.867308
3418,0.866946
3421,0.647386
3422,0.818376
3426,0.832238
3427,0.781876
3435,0.595988
3436,0.866814
3437,0.702419
3438,0.753154
3439,0.399574
3442,0.867546
3443,0.837805
3444,0.717507
3445,0.713414
3449,0.578949
3450,0.589342
3451,0.811727
3452,0.845814
3453,0.76852
3456,0.420131
3457,0.736374
3458,0.721371
3459,0.623235
3462,0.734064
3466,0.756008
3471,0.600058
3472,0.612473
3474,0.831249
3475,0.847138
3477,0.793197
3478,0.848387
3479,0.782807
3480,0.601701
3482,0.517466
3485,0.643682
3487,0.861607
3488,0.155669
3493,0.686458
3495,0.844469
3498,0.777251
3500,0.836781
3502,0.674204
3503,0.855926
3504,0.486602
3506,0.751813
3507,0.781649
3508,0.847496
3509,0.856447
3510,0.780977
3511,0.845645
3512,0.814928
3513,0.859821
3515,0.288527
3516,0.766191
3519,0.839275
3521,0.840069
3522,0.755749
3530,0.824039
3531,0.864386
3533,0.668504
3538,0.780266
3539,0.832021
3541,0.84206
3542,0.710462
3543,0.771591
3544,0.798287
3546,0.728292
3547,0.797465
3549,0.84485
3551,0.695073
3555,0.864842
3557,0.369984
3558,0.861326
3559,0.784285
3560,0.581396
3561,0.625008
3563,0.767323
3566,0.501033
3572,0.839311
3574,0.721815
